Firm;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004
MT;1397014.5411733;1284301.78822714;1295942.50941921;1248931.66344339;1205230.51995997;1218806.1264019;1252913.11277338;1216126.45970268;1126190.01982442;1152332.58092919;1085933.30281817;1144307.48436395;1136237.23630023;1144416.94069803;1191387.25953302;980787.545041796;1084676.53698706;1101924.55453754;1098596.42688374;1138155.5867448;1241855.48695069;1265532.04692672;1285857.24076919;1025076.61664135;1292625.21365931;1168967.73787985;1012357.47701999;870188.048235147;983197.74479573;1092638.10672778;979597.455372745;1066960.41240751;1010925.08556842;870740.538292356;963739.867937506;830073.126111572;962878.959547857;1116772.18863944;941933.683871731;998385.589044603;1040078.75840646;907787.354861468;890924.782297787;825099.962874161;873553.286326619
NC;6841833.88353275;6543136.15642308;6256651.49490418;6255448.20033494;5684234.17025477;5521503.59227278;4982409.68273686;4828683.33788427;4513681.175153;4204389.05593108;4189938.51254259;3996711.89085611;3553710.35259854;3493665.95803292;2940462.8914673;2517956.05215263;2795521.60472787;2584486.75884438;2527023.65657182;2879089.94978837;2822753.17208614;2951411.68700683;2958469.09905823;1988811.88027688;2352534.71492233;1994255.79382952;1616882.03550682;1553095.21095107;1630719.58062689;1738683.58675451;1846447.80759612;1932556.50972997;1896423.55938697;1626000.3153456;1626242.71347083;1814501.21168724;1775272.13242212;1860654.22722705;1566427.80706104;1615776.36905382;1546467.37336666;1595252.81679928;1559033.4566956;1414519.70848491;1340699.20752684
ND;2408405.87305469;2223457.43872262;2216775.62021617;2057552.84269076;1941558.16289284;1966889.64635425;1894957.26148325;1766513.97330426;1686318.7758118;1658000.18202061;1530515.61750571;1559971.1196292;1615119.64221643;1555635.12020581;1676211.56560812;1532108.9584289;1538557.80752165;1875427.1420066;1841864.92691597;1991304.08841568;1507513.86246902;1555044.33094088;1719178.7522364;1528425.2595129;1783219.67359357;1630963.57822758;1525043.0757313;1508068.5349902;1613812.45965975;1549174.71284884;1468484.52748231;1500143.96936906;1373581.5710536;1328403.72520601;1262374.5939902;1235643.62030861;1522274.42266445;1225577.93340789;1188867.23705625;1239440.8000967;1275109.17243468;1044930.12918941;1097772.08719303;1123243.71708569;1226220.8692498
NE;4512411.70569828;4254866.04097772;4145740.71783813;3813822.9032984;3611025.80303462;3567705.92124932;3364541.33764933;3179799.76585526;3056221.16446618;2984432.2105083;2915786.42251818;2968825.64963891;3134627.87300045;3209659.32082286;3623228.98370718;3658751.75124136;3808308.02950562;3316322.99317792;3650489.85601128;3582437.60097349;3786427.43831412;3567477.66301982;3535951.44977468;3136485.62989925;3420252.89706069;3560634.90077687;3187077.58698261;2997759.15997609;2964641.44219263;3003731.26179877;3104987.4947659;2818914.24014209;2427360.9794288;2027114.54362263;2400083.0388895;2397225.69899083;2509744.02552601;2497078.63301913;2493854.26940949;2644063.20123229;2039893.56556866;2137101.57012727;2080745.76734966;1946665.1262297;1943806.05276042
NH;384957.69228544;348637.280755565;322367.363864495;314760.23685265;300565.16886459;309065.112564001;283427.444830394;239137.040226305;235499.821926517;212410.849312497;201359.08720117;165382.418504002;146522.582798545;152229.024394377;142812.231368434;144417.041111315;160979.675511354;167441.98840573;181643.338582351;162044.056095566;182047.982546709;196309.097183827;169247.615494773;129313.193704757;155076.147624891;153734.734158384;145628.539268096;123133.270504879;96217.1792481051;101265.158548024;128448.159225712;99353.1268218649;112722.623281092;85432.4923553721;89862.1666156774;135493.804715722;113523.551156758;137000.913358571;145305.977468335;136554.384603209;125139.312438981;114479.332945368;112213.712714162;103987.013300972;95912.6914126643
NJ;1011454.81248721;950933.364035044;941548.173701444;898283.198392306;877302.007585261;860281.088452152;679603.549079591;596575.068446662;557748.825185482;529185.482861301;508176.653846848;498813.019684242;498674.648856253;487566.725023395;497860.469932721;508718.406891887;575246.615376816;566624.795241496;567570.801562384;579719.920225307;602053.016193521;604604.743736962;539433.046408376;509589.163387228;493888.489266898;552434.336586119;561836.460361866;523306.22542551;548968.520291849;442326.212702652;407567.542520783;346456.691582142;422682.583083777;383312.563984198;462337.162071205;451756.473417124;366916.128868276;451615.539914738;358057.031956067;392035.454735819;407728.9195514;443233.214033537;441242.964241267;380644.68920266;364120.710804371
NM;954947.556601457;864372.427513072;828298.635272119;771964.573057333;725368.310504196;671971.95055836;618222.3138392;590364.272592686;628079.436013109;572124.721118548;546111.92032544;538085.474180269;493106.805298538;557571.801012687;516051.26182078;564202.548304118;617814.893420301;610292.091265586;600121.4215739;738732.176988561;573325.843308921;623226.959788273;682150.49201824;596071.169572673;803841.783323007;581474.864412505;528190.290304185;690826.670985831;625435.310307359;657937.325921406;652334.245234969;660456.679573881;662157.350346608;661908.165775433;617094.511124902;505600.168918028;472736.127695373;686637.687779622;610178.462969303;659853.298318499;632212.815061781;644321.625786388;618857.743239829;658605.835958401;644092.186915066
NV;134998.105033696;122447.058960736;126248.157109553;126576.955145918;128119.005412548;132672.29585973;112220.772232422;141739.742172725;138099.924643004;123285.094846484;128569.885306552;122427.59906913;140924.938270748;139786.016575595;160988.25534136;168845.250686636;181703.074255169;157375.583955581;175293.271704679;161211.042346382;166703.318506852;175179.463672567;117012.83231442;123656.361626437;136160.742247849;132911.83025138;129013.647086524;104411.309318153;86164.440196392;96299.9165992757;112169.148187585;110133.715061241;119838.462226829;112597.456704095;108938.99445587;122813.658946329;122364.584380438;98455.5925899984;97300.4823681754;93908.1205248238;125579.342864296;127828.985417882;109426.405825401;83025.1313738243;111417.700407397
NY;4449151.25073457;4304857.41001873;4170120.83297286;3906255.92796721;3647388.40643339;3606695.18983961;3317449.70729729;3119429.20641912;3003962.63246595;2992395.4830919;2872730.14777894;2874305.94869537;2805406.8278315;2927494.31643536;2856081.68050069;2918435.28581408;3102383.22078718;2737306.75235156;2866951.03871759;2885871.58352607;3156451.67938412;3173144.09954842;2686899.51963326;2752637.78316083;3659300.59458108;2791724.75470395;2489348.45741839;2229884.04795448;2165332.29211494;2258332.77049698;2022641.82421998;1894016.42498469;1851532.97282108;1938440.80330595;1824336.67212964;1917724.55226761;1851874.39376732;1777163.5467928;1807418.64261938;1525584.07757099;1635117.4558913;1607078.73974367;1604346.88659031;1580659.12952279;1386588.4376143
OH;6243142.47385921;5871802.90370495;5679196.2289373;5386832.65668017;5102437.02352139;4913988.4405226;4619438.16539802;4379194.02503897;3979875.18860639;3777935.51029285;3561807.80716324;3674325.00910824;3605285.34997176;3789504.76541096;3258388.16774136;3166288.407648;3248066.25522242;3569987.88293346;3489167.49248459;2919346.30780394;3426764.08083152;2297793.95413697;3217693.07768444;3709213.44298745;2382535.29575467;2726890.61855771;2866860.76374507;2459930.97666154;2452209.3532981;2951777.88396239;2872267.8660116;2752543.28703121;2370851.49645129;2461860.22430089;2397129.31808357;2782729.03554546;2644772.04664313;2645128.48521816;2054867.95494704;2096110.15158329;1950825.02420682;2138388.96732951;1899565.91298839;1810722.38994002;1615551.80723809
OK;3505309.9984525;3377568.73927892;3192935.98338854;3051814.01226027;2742012.31528718;2692975.8804068;2707794.54974575;2910031.96568011;2762827.9883754;2748694.49741329;2823372.76295574;2799111.29919365;2888872.12921714;2905135.81216926;2225492.91464786;2305879.5757599;2215329.9736479;1929751.54319769;2090137.1091387;1940584.16318626;1786746.95619019;2097812.33632061;1607938.77008463;1511125.21380515;1969320.50633431;1806043.9865091;1680210.19855612;1475317.20464731;1829849.7474135;1753371.41952922;1983237.56969047;1917807.0041326;1954631.69749147;1941156.73929748;1812878.30653928;2020607.75905455;2080802.97646623;2086752.50376855;2193862.32969846;2083964.82001429;2033566.46239527;2134671.33643076;1950435.94427824;1993277.71240275;2060745.29922179
OR;2395079.75925026;2312386.6569841;2347993.69104845;2228377.16397959;2220996.87693657;2110776.21009194;1803437.97101335;1684747.56451013;1559856.17048617;1561628.89808165;1494434.87568035;1439565.01750477;1261261.00412908;1310137.85413727;1147495.64213208;1347176.83818139;1260437.12466239;1400437.05492585;1420843.4339389;1480348.44665469;1507204.15628999;1905082.55163285;1716771.11630428;1609972.60821845;1437445.99541115;1341348.27749066;1276569.61087177;1300052.06749478;1433890.28192801;1627774.09129604;1642489.49973827;1539974.89306535;1402952.17529807;1311704.68820206;1474958.44868985;1736076.98835027;1945556.91627087;1642203.55678575;1330237.44945685;1670565.71088122;1386434.11101886;1618997.08936108;1641941.13149189;1518743.15349991;1376380.8064232
PA;5055331.25894411;4737773.92645544;4409373.73270758;4176127.77819324;3983756.8551317;3784115.66039389;3542086.32761179;3489443.64921334;3294395.20785092;3137932.49222907;3098597.99081516;2987475.2213037;2933609.45310823;3215468.91730228;3566731.93750467;3576538.83947533;3406345.89914063;3494251.08295127;3198457.3485886;2991424.54675485;3560389.71379933;3222325.9865337;3557873.65436634;3493046.88790019;3119567.898543;2735489.30551788;2684571.19917832;2672183.02960438;2785596.56409314;2929807.82228152;2816533.72479469;2952443.60257585;2678777.99635077;2583386.52633843;2344975.11654015;2297392.53725772;2351358.6388356;2822537.87472746;2666296.3918365;2320072.82089836;2432064.53832387;2597630.18493044;2514247.03491087;2361460.41348542;2286174.31304306
RI;121694.050950639;109309.050661675;95177.6608042568;74612.7846393216;64601.6903983833;70697.8847686841;65549.5288538949;64344.1054632328;67049.8192629233;53142.9562026405;49858.1122133653;47057.9725532304;48880.7735714984;45208.3107828265;48274.1576233906;47642.7056470289;59660.6184857934;56728.4079505331;51341.537259509;46819.0299848691;49479.6465231191;50095.169536797;37643.0273135402;51498.3280289137;50057.0059146986;49751.8457763543;43362.7120647983;33731.9030574182;24788.7203782567;24748.5871278041;24083.5809474608;31820.7323513521;35338.0301133394;35385.9757491126;39238.8660100617;25221.3005989705;21471.2508046857;25260.9919180393;26397.2772192375;24875.013293923;23189.6394895359;21561.9527192395;21385.7130691798;19765.5990856715;18189.3430465655
SC;2749796.07745062;2726919.47288282;2636346.31926768;2424133.25250246;2239136.67601692;2092723.60721112;1701337.21198255;1641918.26465276;1595779.22905831;1502896.04242661;1553808.70470396;1474244.91911012;1458555.77078343;1353915.72970385;1158133.50983396;1212018.96200639;1079090.90968568;965143.803877845;958944.773204244;890129.348317554;848080.775962593;901505.352847383;700046.088176812;631287.924267463;787155.97577961;592996.82647421;508729.865908192;451382.272730784;619044.370485319;684397.383189783;771479.389361789;687955.43232005;533875.418383034;509422.773624293;395649.076701359;533749.921618547;479856.291357951;659043.855472766;569853.083492086;483938.087135068;533143.296503054;554409.990551936;605259.859321199;560716.868143933;629278.04261613
SD;2592148.05116693;2434070.26448317;2413631.30121226;2334410.47149616;2201016.88013988;2139492.69144508;2122804.68574771;2039248.3681497;1971630.48411659;1964175.22350402;1834583.23921331;1803986.38025607;1723703.67427849;1916804.13782095;2118595.23053831;2037717.01573684;1922682.34507691;2130382.79767921;1926768.90805242;2080724.8090894;2122906.97029955;2330900.69154339;1868865.24355142;2359627.74314192;1865798.99649242;1974966.74874935;1582297.38770155;1772947.37646392;1701791.72785982;1757462.61088105;1580754.56642425;1642726.83245788;1311119.3034712;1256891.06353248;1382234.00594332;1496372.99431368;1436551.67673392;1418938.28594964;1380458.70590485;1553607.76379155;1480479.30554767;1440864.05689877;1426398.48599191;1318969.90672111;1243960.40874074
TN;4167490.09948569;3891471.82450682;3635598.50783361;3648396.0442125;3532225.32090357;3292146.31116438;3291967.71610698;2805703.25707788;2679257.31379135;2480119.30455265;2507716.88199599;2501083.02395355;2591454.38540959;2524630.46764406;1900995.56187126;1812665.03150171;2059332.91820638;1792964.12911423;1843820.7785562;1671739.30129654;1799392.39709159;1777907.94563635;1921549.83963061;2560525.15643727;1922522.04762287;1666361.38712577;1298356.82918264;1059602.66460872;1241339.32800604;1487779.43089762;1539884.2224795;1566801.85976857;1734723.92027132;1556897.53744808;1259922.87673395;1537919.77806254;1449013.70718655;1480351.4408281;1205484.23731785;1466956.60504289;1480265.50823969;1589470.16757138;1520602.61237465;1551793.28678512;1486968.66548647
TX;9476397.71733731;9063285.13637382;8867887.88981008;8263229.0143577;7602519.19202906;7108719.44514639;6476760.62118104;6448710.84786503;6343823.3178553;6509270.77208053;6353893.1101047;5796217.46995731;6144283.52068221;5837300.84919891;5205993.87910039;5126290.27966667;5028901.38339964;5143204.1518055;5424919.57884579;5256244.09798651;5318933.54007111;4942972.38668146;5080210.38267892;4534768.76676129;5050958.72968892;5011185.61529089;4564924.91520558;4577887.55005928;5018554.26397257;4482340.04453797;4694000.46651075;4609941.01753964;4597246.06705492;4636425.95586289;4566755.12029323;4830025.78288849;5247962.08246656;4841665.03867881;4911264.51746423;5173906.85464583;4986527.79635652;5359454.55071044;5334021.44995811;5037135.95630087;4953154.42122391
UT;848641.068345176;819338.620930019;814690.933229806;758542.915396162;732537.858481494;698994.86579489;648678.525383466;610614.481157407;579352.185928045;570914.141700256;532625.404524715;515098.85991537;487821.133313892;504756.621502938;536159.715807968;574622.95952537;586232.259793376;586069.650874218;648555.735390727;621032.949260468;633983.630074335;432574.798777275;615379.507131502;424611.29059669;518827.493428721;501254.21331919;363526.894123757;343821.0889696;385692.091685989;394426.229726364;452200.913247615;454256.759821441;480594.214490687;376733.891652263;441381.402122979;434893.374638186;477496.807613758;430128.737754582;444559.207227024;497583.45907223;472010.353717089;508013.259430639;342789.46321922;399654.216885759;407764.534724809
VA;3703381.32404562;3579737.77562519;3362590.91007955;3174795.91789578;3061988.87332216;2920499.13070672;2644222.09005767;2532844.71103815;2465343.35949799;2372948.79121367;2252069.22781078;2193489.92175684;2125977.8788352;2127125.36202542;1723538.68071678;1764768.50364353;1618346.35352248;1268477.02871886;1574128.72764113;1415123.87311971;1542559.88240313;1720682.85497957;1791330.62751115;1257518.45032768;1472100.52356171;1358541.48927866;1188272.91382227;1088382.10969775;810003.94968344;933665.024958762;1239715.63509853;1318764.81789156;1195730.32767887;1026155.55277365;980864.845201131;1287661.13538257;1214822.76889147;1089686.63350787;1030661.7948024;1099011.53375393;993267.285898868;1082605.43359167;1121736.41564429;1054195.54104634;1034521.03298256
VT;892418.304113017;814378.562181895;758052.398048559;709022.719840548;691765.099060811;695255.965124901;648226.235197179;525722.866450985;480605.253053233;458311.506103283;423505.059171488;411049.915700784;397071.937678116;407038.021408351;349705.370565632;362871.643863316;400380.659858744;395398.076992395;409678.707439477;377060.56798768;451934.171003013;490762.762313107;329393.652306143;422032.558089663;498278.677463639;456150.021742468;372412.93128203;379033.943993982;369911.027479543;362170.717756304;331844.80593538;226842.223566024;195053.945769684;194056.306799943;208268.812102277;348258.538494152;292499.482350976;361376.93292988;386288.013016257;363328.485508213;330750.832387787;300744.423763592;293316.510494986;272230.240079864;251392.069323065
WA;2736457.60913148;2595837.96400559;2512383.90993815;2485159.41710603;2421472.92215045;2270191.67474149;2172443.15474818;1899688.60139068;1867636.79675704;1896988.73084332;2053524.80128147;1929810.40667961;1838895.02963126;1864384.35902772;1874624.13627146;1910932.38957612;2092129.11311564;1741481.77064434;1716695.03604742;1897302.53680874;2001007.7195316;1951878.80026861;1704063.25236445;1827569.72227617;1820858.76552409;1537195.58155122;1491915.06753625;1660760.48182713;1528207.09626125;1904142.48652146;2031272.93742263;2027108.51211512;1553775.0322634;1679998.38851552;1919893.51665803;1728384.37124593;1969182.93723694;1866568.08934155;1767631.65327497;1744664.0918745;1736987.13906678;1763112.57812151;1667180.49263714;1671668.09465421;1765067.87876348
WI;8251605.80152945;7811829.49982247;7631088.85536284;7389208.41576078;6844386.39560525;7010642.63746902;6524843.03037369;6043044.17277052;5970954.85463525;5820443.80857644;5588484.72125892;5478062.35321333;5282866.79406287;5246237.88786775;5396356.82255008;5542312.48382576;5452711.34238604;6211902.31103789;6064769.07480589;6329307.87907637;6130237.28103271;6067736.57748605;6023368.01974444;5711150.09894636;5733980.52677963;5486343.54811253;5252331.16011687;4859777.27047864;4780605.66813967;4698262.61449626;4919599.587459;4112503.93921473;3796402.32071414;3603385.76051783;3668500.11695491;3669825.92446753;3206295.10448226;3177699.85010869;3067158.07557615;2866924.03498277;2531437.97564713;2470510.00563185;2358764.2807344;2257961.00871462;2238571.82601201
WV;1333170.69821504;1231457.09238019;1157534.63343634;1020379.89576399;942449.784323412;922414.394438833;791631.522885882;785379.953621162;743236.219687882;713297.889901837;705532.749181794;694411.202518208;663288.645011212;702181.423116833;706525.619132377;638848.205951346;596701.135797499;706633.56740791;494919.359326315;421852.761359997;458021.24188178;442099.395758984;599774.956246272;530883.571317836;445829.332297389;322812.062484486;329232.722493322;393543.654460979;348669.582028636;429840.761625283;376458.563683217;418893.35673179;512173.918159391;518692.839471403;454004.318086505;446203.462192242;516543.499528716;482491.536109009;435786.38598639;396287.934644162;379354.924007521;449367.44920644;489462.087155354;481663.124045274;462661.93840929
WY;630940.412503471;609213.261991497;578353.328330256;601779.83169967;596282.762774697;573466.328537133;543637.279915378;526544.718598974;503742.675857441;485187.629687119;471441.6590253;464921.077825829;481608.497777201;497245.792129202;491071.291729817;511195.280180325;496669.602472523;432694.752337766;438446.998753319;492463.052576369;461581.458274325;510942.018467769;551356.236446241;522104.408840011;497538.956058136;481440.941396244;432748.505520637;468995.845239604;415019.234003609;394279.579108973;395674.526858235;489722.471457929;399100.657004837;447237.077513768;477250.414003421;426065.702771079;488513.784512264;462026.470766387;379871.527594627;393426.494833077;429471.689015323;422516.690059816;410764.907710115;377566.199082645;378100.249028637
